,ref_id,userId,id,title,price,type,sq_feet,availability,avdate,location,thumb,thumb2,slide,link,latitude,longitude,marker,address,address_hidden,city,province,intro,community,quadrant,phone,phone_2,preferred_contact,website,email,smoking,lease_term,garage_size,status,book_tour,v,s,f,bedrooms,den,baths,cats,dogs,utilities_included,features
15,477981,42974,477981,The Thomas,2980 - 6130,Apartment,"1270, 886, 1780",Immediate,"Immediate, December 01",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/477981/thumber_8936976.v.0c5aaba788419eda39c9b32788c1647a.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/477981/thumber_8936976.v.0c5aaba788419eda39c9b32788c1647a.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/477981/slide_8936976.v.0c5aaba788419eda39c9b32788c1647a.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/477981,43.684664000000,-79.412699000000,659895704349c16cf532f916eff695e5,355 St. Clair Avenue West,False,Toronto,Ontario,355 St. Clair Avenue West,,,3656543238,,Phone||Text||Email,https://www.capreit.ca/apartments-for-rent/toronto-on/the-thomas/,1,Non-Smoking,Long Term,,active,,3,RSYNC,0,1 - 3,No,1,True,True,"['Heat', 'Water']","['Elevator', 'Laundry - Shared', 'Storage Lockers', 'Zero-Step Entrance']"
16,533905,1374374,533905,46 Montye Avenue,2000 - 2700,Apartment,,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/533905/thumber_9904582.v.4908ed4217b6f35a719de8e3a0c265bb.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/533905/thumber_9904582.v.4908ed4217b6f35a719de8e3a0c265bb.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/533905/slide_9904582.v.4908ed4217b6f35a719de8e3a0c265bb.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/533905,43.659386100000,-79.488156400000,7d2048f994d0ff86e9b54d8120686b56,46 Montye Avenue,False,Toronto,Ontario,46 Montye Avenue,,,6479553417,,Phone||Text||Email,http://www.themontereyottawa.com/,1,,Long Term,,active,,3,RSYNC,0,studio - 2,No,1,True,True,"['Heat', 'Water']",
17,542417,42974,542417,Don View Towers,2840,Apartment,940,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/542417/thumber_9384225.v.b8073527db95c6f36d237287861e6ac0.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/542417/thumber_9384225.v.b8073527db95c6f36d237287861e6ac0.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/542417/slide_9384225.v.b8073527db95c6f36d237287861e6ac0.jpg,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/542417,43.760267000000,-79.330138000000,7af5ec11d465da278bc7eeb183516e22,1216 York Mills Road,False,Toronto,Ontario,1216 York Mills Road,,,2895149024,,Phone||Text||Email,https://www.capreit.ca/apartments-for-rent/toronto-on/don-view-towers/,1,Non-Smoking,Long Term,"underground, outdoor",active,,3,RSYNC,0,2,No,1,True,True,"['Heat', 'Water']","['Elevator', 'Laundry - Shared']"
18,434633,1312615,434633,Commonwealth Towers,2597,Apartment,758,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/434633/thumber_11354794.v.df1b2d2dcf7172e4a8b10f1cd8cd618e.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/434633/thumber_11354794.v.df1b2d2dcf7172e4a8b10f1cd8cd618e.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/434633/slide_11354794.v.df1b2d2dcf7172e4a8b10f1cd8cd618e.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/434633,43.687488600000,-79.392488600000,b0dce434deebcdb5c1f5cb0912bc9a05,40 Pleasant Blvd,False,Toronto,Ontario,40 Pleasant Blvd,,,3656365517,4169236775,Phone||Text||Email,https://www.commonwealthtowers.ca/,1,Non-Smoking,Long Term,covered,active,,3,RSYNC,0,1,No,1,True,True,"['Heat', 'Water']","['Elevator', 'Laundry - Shared', 'Storage Lockers', 'Zero-Step Entrance']"
19,533896,1374374,533896,272 Birmingham Strett,1750 - 2400,Apartment,,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/533896/thumber_9061211.v.da34414a5fe22942a98790d013eb95e8.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/533896/thumber_9061211.v.da34414a5fe22942a98790d013eb95e8.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/533896/slide_9061211.v.da34414a5fe22942a98790d013eb95e8.jpg,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/533896,43.601024100000,-79.517771800000,ec88d02a8b4de9924d3fe37dc3178e31,272 Birmingham Street,False,Toronto,Ontario,272 Birmingham Street,,,6476924338,,Phone||Text||Email,http://www.themontereyottawa.com/,1,Non-Smoking,Long Term,outdoor,active,,3,RSYNC,0,studio - 2,No,1,True,True,"['Heat', 'Water']","['Fridge', 'Oven/Stove', 'Dishwasher', 'Microwave']"
20,533894,1374374,533894,2 Basking Ridge,2650 - 2700,Apartment,700,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/533894/thumber_9061180.v.ca1a2575f8c5ef71f9e17805c1cae00b.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/533894/thumber_9061180.v.ca1a2575f8c5ef71f9e17805c1cae00b.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/533894/slide_9061180.v.ca1a2575f8c5ef71f9e17805c1cae00b.jpg,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/533894,43.637690000000,-79.493544700000,0cc8ab92ddde4d28b6c92bdcbd861fe9,2 Basking Ridge,False,Toronto,Ontario,2 Basking Ridge,,,6476922051,,Phone||Text||Email,http://www.themontereyottawa.com/,1,Non-Smoking,Long Term,"covered, outdoor",active,,3,RSYNC,0,2 - 2,No,1,True,True,"['Heat', 'Water']","['Air Conditioning', 'Fridge', 'Oven/Stove', 'Laundry - In Suite']"
21,454588,1402324,454588,220 Lake Prom - Lake Promenade Community,1875 - 2425,Apartment,"574, 432, 362, 747",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/454588/thumber_7121978.v.c0882daa2c213bc4ed95e68c5f39c5a7.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/454588/thumber_7121978.v.c0882daa2c213bc4ed95e68c5f39c5a7.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/454588/slide_7121978.v.c0882daa2c213bc4ed95e68c5f39c5a7.jpg,/on/toronto/rentals/apartment/1-bedroom/non-smoking/454588,43.589106300000,-79.529541000000,319c604abe93110e5895a58c20e42b27,220 Lake Promenade,False,Toronto,Ontario,220 Lake Promenade,,,2898062179,,Phone||Text||Email,https://www.compten.ca/residential/lake-promenade-community2,1,Non-Smoking,Long Term,"underground, outdoor, covered",active,https://tourswidget.rentsync.com?buildingId=1180&source=syndication&fullSource=rentals_infinity&isRentalsBundle=1,3,RSYNC,0,studio - 2,No,1,False,False,"['Heat', 'Water']","['Elevator', 'Laundry - Shared', 'Fridge', 'Oven/Stove']"
22,477955,42974,477955,Lafayette Apartments,2275,Apartment,775,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/477955/thumber_8936421.v.432db91a47342cf1ee83598f77fa8223.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/477955/thumber_8936421.v.432db91a47342cf1ee83598f77fa8223.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/477955/slide_8936421.v.432db91a47342cf1ee83598f77fa8223.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/477955,43.738655000000,-79.516427000000,37324c3eb622a73077efb3cb1d79239b,2020 Sheppard Ave West,False,Toronto,Ontario,2020 Sheppard Ave West,,,2892166648,,Phone||Text||Email,https://www.capreit.ca/apartments-for-rent/toronto-on/lafayette-apartments/,1,Non-Smoking,Long Term,,active,,3,RSYNC,0,1,No,1,True,True,"['Heat', 'Water']","['Elevator', 'Laundry - Shared', 'Balcony']"
23,435176,1314309,435176,6040 Bathurst St & 5 Fisherville - Open House on Saturdays from 10 a.m. - 3 p.m. ,2179 - 2449,Apartment,"902, 723, 496",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/435176/thumber_6430874.v.807b67fb1ada33044f839b2b583092f5.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/435176/thumber_6430874.v.807b67fb1ada33044f839b2b583092f5.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/435176/slide_6430874.v.807b67fb1ada33044f839b2b583092f5.jpg,/on/toronto/rentals/apartment/1-bedroom/non-smoking/435176,43.788870700000,-79.446647600000,54ef338e656f85ed3a0a449141d09435,6040 Bathurst Street,False,Toronto,Ontario,6040 Bathurst Street,,,3656546260,,Phone||Text||Email,,1,Non-Smoking,Long Term,"underground, outdoor, covered",active,,3,RSYNC,0,1 - 2,No,1,False,False,"['Heat', 'Water']","['Laundry - Shared', 'Fridge', 'Oven/Stove', 'Balcony']"
24,435183,1314309,435183,"14, 16, 20 Carluke Cres - (Open House every Saturday 10am - 4pm)",2049 - 3149,Apartment,"694, 884, 1118",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/435183/thumber_6431028.v.4fa458091a01a5fa1769143e15fa1529.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/435183/thumber_6431028.v.4fa458091a01a5fa1769143e15fa1529.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/435183/slide_6431028.v.4fa458091a01a5fa1769143e15fa1529.jpg,/on/toronto/rentals/apartment/1-bedroom/non-smoking/435183,43.760420100000,-79.392572600000,d07b396ea004f0c8d059d09a4d2700a7,14-16-20 Carluke Crescent,False,Toronto,Ontario,14-16-20 Carluke Crescent,,,2892169298,4162257777,Phone||Text||Email,,1,Non-Smoking,Long Term,"underground, outdoor, covered",active,,3,RSYNC,0,1 - 3,No,1 - 2,False,False,"['Heat', 'Water']","['Laundry - Shared', 'Fridge', 'Oven/Stove', 'Balcony']"
25,533900,1374374,533900,66 Fifteenth Street,1850 - 2500,Apartment,,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/533900/thumber_9061257.v.d55e88382295284a60b1c7117a12fe24.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/533900/thumber_9061257.v.d55e88382295284a60b1c7117a12fe24.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/533900/slide_9061257.v.d55e88382295284a60b1c7117a12fe24.jpg,/on/toronto/rentals/apartment/1-bedroom/533900,43.601716900000,-79.515421200000,ea8ab0005b3c5f3165a25e4502f8df0f,68 Fifteenth Street,False,Toronto,Ontario,68 Fifteenth Street,,,6473711273,,Phone||Text||Email,http://www.themontereyottawa.com/,1,,Long Term,outdoor,active,,3,RSYNC,0,studio - 2,No,1,False,False,False,
26,533904,1374374,533904,1959 Gerrard Street East,1850 - 1875,Apartment,,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/533904/thumber_10001944.v.0333d25d52b247af7529673e45c1b217.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/533904/thumber_10001944.v.0333d25d52b247af7529673e45c1b217.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/533904/slide_10001944.v.0333d25d52b247af7529673e45c1b217.jpg,/on/toronto/rentals/apartment/studio/pet-friendly/533904,43.681051700000,-79.309993300000,8e58dac52a3bcfcf04c6222d5cec558f,1959 Gerrard Street East,False,Toronto,Ontario,1959 Gerrard Street East,,,6475034097,,Phone||Text||Email,http://www.themontereyottawa.com/,1,,Long Term,,active,,3,RSYNC,0,studio,No,1,True,True,"['Heat', 'Water']",
27,533893,1374374,533893,1477 Birchmount Road,2000 - 2450,Apartment,"600, 700, 400",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/533893/thumber_9904583.v.d9bc7c4df37c1bd32a76109a1831e7f2.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/533893/thumber_9904583.v.d9bc7c4df37c1bd32a76109a1831e7f2.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/533893/slide_9904583.v.d9bc7c4df37c1bd32a76109a1831e7f2.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/533893,43.756934900000,-79.288231900000,bc6bcc3c8da3875dae37274925fd237e,1477 Birchmount Road,False,Toronto,Ontario,1477 Birchmount Road,,,6476943074,,Phone||Text||Email,http://www.themontereyottawa.com/,1,Non-Smoking,Long Term,outdoor,active,,3,RSYNC,0,1 - 2,No,1,True,True,False,"['Air Conditioning', 'Fridge', 'Oven/Stove', 'Laundry - In Suite']"
28,587962,1544816,587962,Shoniker Place,1450,Apartment,546,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/587962/thumber_10867306.v.f052a08e529ae1f3b1410ab6c339b68b.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/587962/thumber_10867306.v.f052a08e529ae1f3b1410ab6c339b68b.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/587962/slide_10867306.v.f052a08e529ae1f3b1410ab6c339b68b.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/587962,43.780605900000,-79.203381500000,904d2ac43c593ef4f195e037aa79fa0f,"2877 Ellesmere Road, Toronto",False,Toronto,Ontario,"2877 Ellesmere Road, Toronto",,,3653607434,,Phone||Text||Email,https://www.birchhousing.ca/properties/shoniker-place,1,,Long Term,outdoor,active,,3,RSYNC,0,1,No,1,True,True,"['Heat', 'Water', 'Electricity']","['Elevator', 'Laundry - Shared', 'Storage Lockers', 'Zero-Step Entrance']"
29,536462,1863869,536462,28 Maynard Avenue,1700,Apartment,340,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/536462/thumber_10875155.v.f55f32f959ada95f98cd37fdeff72dc0.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/536462/thumber_10875155.v.f55f32f959ada95f98cd37fdeff72dc0.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/536462/slide_10875155.v.f55f32f959ada95f98cd37fdeff72dc0.jpg,/on/toronto/rentals/apartment/studio/pet-friendly/536462,43.638003700000,-79.438017200000,1583763280226c99fd3fde88443bf2fc,28 Maynard Avenue,False,Toronto,Ontario,28 Maynard Avenue,,,6475607800,,Phone||Text||Email,https://rent.akelius.com/en/search/canada/apartment/toronto,1,,Long Term,outdoor,active,,3,RSYNC,0,studio,No,1,True,True,False,"['Laundry - Shared', 'Fridge', 'Oven/Stove', 'Dishwasher']"
30,477965,42974,477965,Oriole Apartments,1895 - 2730,Apartment,"445, 520, 720",Immediate,"Immediate, December 01",Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/477965/thumber_8937005.v.75bf695e1234c3bad682c357443dc488.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/477965/thumber_8937005.v.75bf695e1234c3bad682c357443dc488.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/477965/slide_8937005.v.75bf695e1234c3bad682c357443dc488.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/477965,43.687094000000,-79.399773000000,0441c3d7535cee750c341d320ec133d2,1 Oriole Road,False,Toronto,Ontario,1 Oriole Road,,,2898065379,,Phone||Text||Email,https://www.capreit.ca/apartments-for-rent/toronto-on/oriole-apartments/,1,Non-Smoking,Long Term,"underground, outdoor",active,,3,RSYNC,0,studio - 2,No,1,True,True,"['Heat', 'Water']","['Elevator', 'Laundry - Shared', 'Storage Lockers', 'Zero-Step Entrance']"
31,578495,1519125,578495,530 The East Mall,2155,Apartment,955,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/578495/thumber_11351050.v.a584335b5ef2a2be3d5d10f091b8e45c.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/578495/thumber_11351050.v.a584335b5ef2a2be3d5d10f091b8e45c.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/578495/slide_11351050.v.a584335b5ef2a2be3d5d10f091b8e45c.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/578495,43.651534400000,-79.563175800000,6f6e3bd29d6f32312a0387deddbca4af,530 The East Mall,False,Toronto,Ontario,530 The East Mall,,,4372920086,,Phone||Text||Email,https://hazelview.rhenti.com/#/property/661d558a200741002f1c5f4b?channel=hazelview,1,,Long Term,,active,,3,RSYNC,0,1,No,1,True,True,False,['Fridge']
32,569649,2007175,569649,"The Continental, Toronto ",2600,Apartment,900,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/569649/thumber_10052511.v.c1bf1ad9338c95bd4c617d624306ef2a.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/569649/thumber_10052511.v.c1bf1ad9338c95bd4c617d624306ef2a.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/569649/slide_10052511.v.c1bf1ad9338c95bd4c617d624306ef2a.jpg,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/569649,43.711553100000,-79.396853200000,f01fd1bd194414bd37f6ad9ef50af2d1,55 Erskine Avenue,False,Toronto,Ontario,55 Erskine Avenue,,,3656542558,,Phone||Text||Email,https://www.frastell.com/apartments-for-rent/the-continental,1,,Long Term,"underground, outdoor, covered",active,,3,RSYNC,0,2,No,1,True,True,"['Heat', 'Water', 'Electricity']","['Elevator', 'Storage Lockers', 'Fridge', 'Oven/Stove']"
33,583948,2102461,583948,Urban comfort meets natural beauty. Welcome to Graydon Hall.,2350 - 2800,Apartment,", 908",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/583948/thumber_10629013.v.4078a4926f6de355678d52e4e1941ee5.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/583948/thumber_10629013.v.4078a4926f6de355678d52e4e1941ee5.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/583948/slide_10629013.v.4078a4926f6de355678d52e4e1941ee5.jpg,/on/toronto/rentals/apartment/2-bedrooms/pet-friendly/583948,43.765326600000,-79.344311400000,b492a1ab3550f63cbdce5028458b6c24,100 Graydon Hall Drive,False,Toronto,Ontario,100 Graydon Hall Drive,,,6479519161,,Phone||Text||Email,http://www.graydonhallapartments.com,1,,Long Term,"underground, outdoor, covered",active,,3,RSYNC,0,2 - 3,No,1.5,True,True,"['Water', 'Electricity']","['Elevator', 'Laundry - Shared', 'Storage Lockers', 'Fridge']"
34,563410,1248781,563410,Beautifully Renovated Suites in the heart of South Parkdale!,1595,Apartment,,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/563410/thumber_10242654.v.e9d3cded6654e643e8c461b2b7d4d894.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/563410/thumber_10242654.v.e9d3cded6654e643e8c461b2b7d4d894.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/563410/slide_10242654.v.e9d3cded6654e643e8c461b2b7d4d894.jpg,/on/toronto/rentals/apartment/studio/pet-friendly/563410,43.637742400000,-79.440786600000,5be36e5cd8dae6559982fdf24d24e652,40 Beaty Ave,False,Toronto,Ontario,40 Beaty Ave,,,2893075123,,Phone||Text||Email,https://301westmount.ca,1,,Long Term,,active,https://tourswidget.rentsync.com?buildingId=282366&source=syndication&fullSource=rentals_infinity&isRentalsBundle=1,3,RSYNC,0,studio,No,1,True,True,"['Heat', 'Water']","['Fridge', 'Oven/Stove', 'Dishwasher', 'Microwave']"
35,559173,1248781,559173,Beautifully Renovated Suites Steps to Leslieville!,1895 - 2595,Apartment,,Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/559173/thumber_10432789.v.d0cef9435492746d01402691ddcc7456.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/559173/thumber_10432789.v.d0cef9435492746d01402691ddcc7456.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/559173/slide_10432789.v.d0cef9435492746d01402691ddcc7456.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/559173,43.660223800000,-79.342189700000,b6f3b0ef964c10084609cb3214061a24,245 Logan Ave,False,Toronto,Ontario,245 Logan Ave,,,2892164755,,Phone||Text||Email,https://301westmount.ca,1,,Long Term,,active,https://tourswidget.rentsync.com?buildingId=282374&source=syndication&fullSource=rentals_infinity&isRentalsBundle=1,3,RSYNC,0,studio - 2,"No, Yes",1,True,True,"['Heat', 'Water']","['Laundry - Shared', 'Fridge', 'Oven/Stove', 'Dishwasher']"
36,562073,1248781,562073,Beautifully Renovated Suites at Bathurst & St Clair!,2195 - 2995,Apartment,"552, 363, 581, 556",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/562073/thumber_10432812.v.e4f166764111345e1625bc7cf862fa98.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/562073/thumber_10432812.v.e4f166764111345e1625bc7cf862fa98.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/562073/slide_10432812.v.e4f166764111345e1625bc7cf862fa98.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/562073,43.688140100000,-79.423948600000,f4743b2fe0e9fc6230602c204e18d553,231 Vaughan Rd,False,Toronto,Ontario,231 Vaughan Rd,,,3656755098,,Phone||Text||Email,https://301westmount.ca,1,,Long Term,,active,https://tourswidget.rentsync.com?buildingId=281551&source=syndication&fullSource=rentals_infinity&isRentalsBundle=1,3,RSYNC,0,1 - 3,"Yes, No",1,True,True,"['Heat', 'Water']","['Fridge', 'Oven/Stove', 'Dishwasher', 'Microwave']"
37,583947,2102461,583947,Graydon Hall. Urban comfort meets natural beauty.,1950 - 2900,Apartment,"638, 946, 994",Immediate,Immediate,Toronto,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/583947/thumber_10628931.v.f529f31d636c6e0e9b54316aeddd6b5b.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/583947/thumber_10628931.v.f529f31d636c6e0e9b54316aeddd6b5b.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/583947/slide_10628931.v.f529f31d636c6e0e9b54316aeddd6b5b.jpg,/on/toronto/rentals/apartment/1-bedroom/pet-friendly/583947,43.764645300000,-79.345719600000,a736571bb2e524bad53b3df4d2af4b29,50 Graydon Hall Drive,False,Toronto,Ontario,50 Graydon Hall Drive,,,3653608867,,Phone||Text||Email,http://www.graydonhallapartments.com,1,Smoking Allowed,Long Term,"underground, outdoor, covered",active,,3,RSYNC,0,1 - 3,No,1 - 1.5,True,True,"['Water', 'Electricity']","['Elevator', 'Laundry - Shared', 'Storage Lockers', 'Fridge']"
